ID,LIMIT_BAL,SEX,EDUCATION,MARITAL_STATUS,AGE,INSTALLMENT_1,INSTALLMENT_2,INSTALLMENT_3,INSTALLMENT_AMT_1,INSTALLMENT_AMT_2,INSTALLMENT_AMT_3,INSTALLMENT_PAID_1,INSTALLMENT_PAID_2,INSTALLMENT_PAID_3,DEFAULT.PAYMENT.NEXT.MONTH
3680,130000.0,FEMALE,graduate school,SINGLE,29,-1,-1,0,13194.0,9403.0,15383.0,9403.0,10007.0,184.0,0
2330,90000.0,FEMALE,university,MARRIED,36,0,0,0,89309.0,88544.0,88888.0,5000.0,3500.0,2000.0,0
24987,20000.0,MALE,high school,MARRIED,38,0,0,-1,17860.0,11627.0,19648.0,1400.0,19648.0,1307.0,0
13713,20000.0,MALE,university,SINGLE,40,8,7,6,20753.0,20496.0,19930.0,0.0,0.0,70.0,1
6006,230000.0,MALE,high school,MARRIED,53,-1,-1,-1,2150.0,9413.0,6020.0,9413.0,6161.0,18468.0,0
12475,210000.0,MALE,graduate school,MARRIED,28,0,0,0,124667.0,201007.0,144968.0,145273.0,5065.0,5012.0,0
5511,200000.0,MALE,graduate school,SINGLE,30,-2,-2,-1,1488.0,2493.0,5261.0,2505.0,5268.0,996.0,0
15741,140000.0,FEMALE,university,SINGLE,27,2,2,3,137582.0,145941.0,142243.0,12100.0,0.0,0.0,0
14818,130000.0,MALE,high school,SINGLE,28,-1,-1,-1,3964.0,600.0,0.0,600.0,0.0,631.0,0
21501,160000.0,FEMALE,university,SINGLE,39,0,0,2,30633.0,37119.0,36263.0,7000.0,0.0,7847.0,1
2617,380000.0,MALE,high school,MARRIED,44,0,0,0,329877.0,309781.0,295550.0,12055.0,9837.0,9154.0,1
23488,240000.0,FEMALE,graduate school,SINGLE,33,-2,-2,-2,5000.0,0.0,5000.0,0.0,5000.0,0.0,0
21484,280000.0,FEMALE,graduate school,SINGLE,30,-1,-1,-1,596.0,645.0,2550.0,645.0,2550.0,349.0,0
20056,230000.0,FEMALE,graduate school,MARRIED,45,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
1422,230000.0,FEMALE,university,SINGLE,28,0,0,0,12218.0,17667.0,20345.0,6000.0,3500.0,20000.0,0
7521,400000.0,FEMALE,university,MARRIED,24,0,0,0,176294.0,190256.0,89128.0,44776.0,1502.0,2026.0,0
15869,220000.0,FEMALE,graduate school,SINGLE,28,0,0,0,57739.0,42144.0,19270.0,2000.0,1000.0,1500.0,0
20626,30000.0,MALE,high school,SINGLE,32,0,0,0,5981.0,7369.0,8542.0,1500.0,1300.0,1159.0,0
3873,30000.0,MALE,high school,MARRIED,49,2,2,2,26343.0,27127.0,26393.0,1500.0,0.0,3712.0,0
14529,180000.0,FEMALE,high school,SINGLE,25,0,0,0,120583.0,97341.0,87773.0,3507.0,3201.0,3200.0,0
392,280000.0,FEMALE,university,MARRIED,39,1,-1,0,-1312.0,35918.0,37297.0,38621.0,2000.0,1130.0,1
18713,210000.0,FEMALE,graduate school,SINGLE,26,0,0,0,23245.0,8487.0,17950.0,3487.0,10000.0,2000.0,0
10516,210000.0,FEMALE,graduate school,SINGLE,41,-1,0,0,779.0,11040.0,12471.0,11000.0,2200.0,2000.0,0
19892,230000.0,FEMALE,high school,MARRIED,41,-2,-2,-2,34578.0,495.0,502.0,495.0,502.0,950.0,0
6084,80000.0,FEMALE,university,SINGLE,64,2,2,0,74037.0,71892.0,70762.0,390.0,4000.0,2671.0,1
22019,80000.0,FEMALE,university,SINGLE,27,0,0,0,83120.0,51347.0,44878.0,1764.0,1906.0,2000.0,0
16150,290000.0,FEMALE,graduate school,SINGLE,30,-1,-1,-1,1459.0,1029.0,2154.0,1078.0,2154.0,1518.0,0
21451,160000.0,FEMALE,university,SINGLE,24,0,0,0,39604.0,24023.0,21323.0,1378.0,1533.0,1000.0,0
9107,200000.0,FEMALE,high school,MARRIED,57,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
13546,160000.0,FEMALE,university,MARRIED,39,1,2,2,40712.0,29920.0,0.0,0.0,0.0,0.0,0
5794,50000.0,MALE,university,MARRIED,48,1,2,2,17613.0,18334.0,17742.0,1298.0,0.0,1829.0,0
25824,80000.0,FEMALE,university,SINGLE,45,-1,-1,-1,2574.0,390.0,3889.0,390.0,3889.0,780.0,0
27280,100000.0,MALE,university,MARRIED,39,0,0,-2,91300.0,0.0,0.0,0.0,0.0,0.0,0
23051,220000.0,FEMALE,university,MARRIED,41,-2,-2,-2,24435.0,2131.0,36010.0,2142.0,36204.0,1055.0,0
17813,10000.0,MALE,university,SINGLE,22,1,2,2,6829.0,6571.0,8950.0,0.0,2500.0,0.0,1
22382,410000.0,FEMALE,graduate school,SINGLE,30,-2,-2,-2,0.0,8417.0,0.0,8417.0,0.0,2830.0,0
22606,260000.0,FEMALE,university,MARRIED,43,-1,-1,-1,684.0,1726.0,0.0,1742.0,0.0,0.0,0
17885,50000.0,MALE,university,SINGLE,26,2,0,0,49586.0,49865.0,41132.0,2268.0,2200.0,1917.0,0
19725,270000.0,FEMALE,university,SINGLE,28,0,0,0,38875.0,38589.0,27846.0,6000.0,2000.0,1200.0,0
8220,50000.0,MALE,university,SINGLE,51,0,0,0,15096.0,16541.0,18356.0,2000.0,2400.0,420.0,1
26138,180000.0,FEMALE,high school,MARRIED,37,0,0,0,165369.0,125084.0,119946.0,4402.0,4971.0,4750.0,0
19746,50000.0,FEMALE,high school,SINGLE,43,2,-1,-1,344.0,5036.0,1780.0,5128.0,1780.0,5808.0,0
11179,200000.0,MALE,university,SINGLE,39,0,0,0,15138.0,16396.0,6989.0,1513.0,1106.0,335.0,0
5573,140000.0,FEMALE,university,MARRIED,62,0,0,0,142250.0,142172.0,141738.0,5200.0,5100.0,5000.0,0
3763,220000.0,FEMALE,university,MARRIED,37,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
4587,20000.0,MALE,high school,SINGLE,49,0,0,0,15237.0,16030.0,17948.0,1600.0,2500.0,1000.0,0
8780,360000.0,FEMALE,graduate school,SINGLE,26,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,23707.0,0
29233,50000.0,MALE,university,SINGLE,24,0,0,0,49411.0,50385.0,50207.0,2100.0,2183.0,1211.0,0
25313,90000.0,FEMALE,university,SINGLE,25,0,0,0,103541.0,100190.0,99522.0,5000.0,8500.0,0.0,1
13799,210000.0,FEMALE,graduate school,MARRIED,35,-1,-1,-2,3805.0,0.0,0.0,0.0,0.0,0.0,0
17140,50000.0,FEMALE,high school,SINGLE,25,0,0,2,41641.0,44434.0,45916.0,3500.0,2500.0,1700.0,1
17459,140000.0,FEMALE,high school,MARRIED,30,0,0,0,93157.0,96304.0,98007.0,4700.0,4505.0,12906.0,0
5503,180000.0,MALE,university,SINGLE,34,0,0,0,22387.0,23453.0,20171.0,1500.0,1500.0,1000.0,0
10261,170000.0,FEMALE,graduate school,SINGLE,24,0,0,0,171465.0,145196.0,110163.0,18500.0,13998.0,3760.0,0
15386,90000.0,FEMALE,university,MARRIED,34,-1,2,-1,336.0,168.0,432.0,0.0,432.0,0.0,1
22164,110000.0,FEMALE,university,SINGLE,29,2,0,0,99876.0,72548.0,74379.0,3000.0,3000.0,3000.0,1
24424,10000.0,MALE,university,MARRIED,36,2,0,0,9075.0,8593.0,9582.0,2000.0,1300.0,1200.0,0
15126,330000.0,MALE,graduate school,SINGLE,65,0,0,0,20727.0,197441.0,184973.0,194000.0,6710.0,6223.0,0
2164,20000.0,MALE,graduate school,SINGLE,30,0,0,2,14406.0,20653.0,19995.0,6500.0,84.0,7171.0,0
29925,50000.0,MALE,university,MARRIED,40,0,0,0,49073.0,49531.0,44002.0,1691.0,1942.0,1296.0,0
13079,200000.0,FEMALE,graduate school,MARRIED,58,-1,-1,-1,283.0,5361.0,6309.0,5361.0,6309.0,385.0,0
18447,50000.0,FEMALE,Unknown,SINGLE,24,0,0,0,42207.0,43517.0,44330.0,2000.0,1800.0,1800.0,0
14356,200000.0,MALE,university,MARRIED,40,1,2,2,303719.0,268163.0,228720.0,5133.0,0.0,5857.0,0
2070,120000.0,FEMALE,university,MARRIED,26,-1,-1,-1,13587.0,11433.0,7823.0,11433.0,7823.0,0.0,0
18308,80000.0,FEMALE,university,SINGLE,32,0,0,0,16007.0,19643.0,23213.0,5000.0,5000.0,6000.0,0
26407,280000.0,FEMALE,graduate school,SINGLE,30,1,2,0,25903.0,19262.0,10660.0,50.0,2053.0,4211.0,0
20709,340000.0,MALE,graduate school,MARRIED,43,-2,-2,-2,185.0,4418.0,0.0,4418.0,0.0,3931.0,0
5646,60000.0,FEMALE,university,MARRIED,53,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,1
5151,20000.0,MALE,university,MARRIED,36,1,2,2,5566.0,6527.0,6274.0,1200.0,0.0,300.0,1
25069,350000.0,MALE,high school,MARRIED,65,-1,-1,-1,188.0,188.0,187.0,188.0,187.0,700.0,0
18527,50000.0,FEMALE,university,MARRIED,26,0,0,0,49855.0,51099.0,51192.0,4100.0,3000.0,3500.0,0
23597,210000.0,FEMALE,graduate school,MARRIED,44,-1,-1,-1,360.0,360.0,1234.0,360.0,1234.0,722.0,0
5108,180000.0,FEMALE,university,SINGLE,29,0,0,0,172271.0,179760.0,180488.0,11600.0,9635.0,0.0,1
6175,110000.0,FEMALE,graduate school,MARRIED,32,2,2,0,114430.0,108202.0,108657.0,0.0,6000.0,8200.0,1
4704,520000.0,MALE,high school,MARRIED,41,2,2,0,435924.0,366194.0,330211.0,0.0,12620.0,8758.0,1
22653,360000.0,FEMALE,university,MARRIED,34,-1,0,0,4874.0,9561.0,5866.0,5000.0,1166.0,1297.0,0
14907,20000.0,MALE,university,SINGLE,24,0,0,2,14558.0,17212.0,16635.0,3200.0,0.0,600.0,0
14460,140000.0,FEMALE,university,SINGLE,35,0,0,0,140387.0,129846.0,87849.0,5509.0,7124.0,2866.0,0
4897,390000.0,FEMALE,graduate school,SINGLE,42,0,0,0,98262.0,94122.0,89672.0,5003.0,5000.0,3200.0,0
11845,30000.0,FEMALE,graduate school,SINGLE,24,2,2,6,1800.0,1800.0,1800.0,0.0,0.0,0.0,0
28041,200000.0,FEMALE,university,MARRIED,30,-2,-1,2,0.0,1541.0,811.0,1541.0,4.0,3071.0,0
15798,50000.0,FEMALE,university,SINGLE,23,0,0,0,48227.0,48273.0,42670.0,2000.0,2520.0,20000.0,0
29040,200000.0,FEMALE,high school,SINGLE,50,-1,-1,-1,3943.0,1443.0,2203.0,1443.0,2583.0,2189.0,0
13749,90000.0,FEMALE,university,SINGLE,39,-1,0,0,2618.0,8489.0,371.0,7639.0,11336.0,1501.0,0
9985,130000.0,MALE,high school,SINGLE,37,1,-2,-1,-896.0,-896.0,2604.0,0.0,3500.0,0.0,0
23644,200000.0,FEMALE,university,MARRIED,31,-2,-2,-2,2167.0,9003.0,1301.0,9003.0,1301.0,7070.0,0
23485,490000.0,FEMALE,university,MARRIED,31,0,0,0,470579.0,482733.0,492718.0,19469.0,20000.0,12000.0,0
10508,360000.0,FEMALE,graduate school,SINGLE,34,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
22345,200000.0,FEMALE,university,SINGLE,26,1,-1,2,-1544.0,8510.0,4141.0,12651.0,0.0,15305.0,0
11749,100000.0,FEMALE,graduate school,MARRIED,34,1,2,2,46092.0,45074.0,48287.0,0.0,3978.0,1900.0,0
27465,70000.0,MALE,high school,MARRIED,50,0,0,0,68725.0,70413.0,70004.0,3220.0,2220.0,28931.0,0
19280,150000.0,FEMALE,university,MARRIED,32,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,3564.0,0
15311,230000.0,FEMALE,university,SINGLE,31,1,2,0,19451.0,13716.0,14718.0,1017.0,5028.0,5003.0,0
5115,180000.0,FEMALE,graduate school,SINGLE,24,0,0,0,130780.0,121531.0,112378.0,4700.0,4500.0,3300.0,0
20254,170000.0,FEMALE,university,MARRIED,51,0,-1,-1,9773.0,4101.0,3866.0,4146.0,3866.0,14894.0,0
3868,450000.0,FEMALE,graduate school,SINGLE,31,2,-1,0,1638.0,54490.0,112841.0,54490.0,62841.0,2000.0,0
29344,140000.0,MALE,university,SINGLE,26,0,0,0,80351.0,166526.0,83514.0,4000.0,2890.0,3118.0,0
20442,230000.0,MALE,university,SINGLE,27,0,0,0,147530.0,150313.0,146464.0,6800.0,6707.0,10038.0,0
13408,200000.0,FEMALE,graduate school,SINGLE,39,0,0,0,155693.0,158710.0,133245.0,6000.0,5000.0,4871.0,0
5100,50000.0,MALE,graduate school,SINGLE,29,2,2,2,45728.0,48772.0,50614.0,3800.0,3000.0,5.0,1
11623,90000.0,FEMALE,university,SINGLE,25,-1,0,0,23662.0,25970.0,28531.0,3000.0,3000.0,2300.0,1
24581,230000.0,MALE,graduate school,MARRIED,41,1,-1,-1,0.0,1482.0,2140.0,1482.0,2140.0,2560.0,1
23607,300000.0,FEMALE,graduate school,MARRIED,42,1,-2,-2,-694.0,-694.0,0.0,0.0,694.0,0.0,0
16631,120000.0,MALE,university,SINGLE,25,0,0,2,11147.0,9757.0,9423.0,2446.0,438.0,1000.0,0
17406,140000.0,FEMALE,university,MARRIED,47,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
1724,160000.0,FEMALE,graduate school,SINGLE,27,0,0,-2,13234.0,0.0,6000.0,0.0,6000.0,15866.0,0
23389,500000.0,FEMALE,graduate school,SINGLE,34,0,0,0,80630.0,80112.0,81726.0,3000.0,3006.0,2600.0,0
16049,70000.0,FEMALE,graduate school,MARRIED,34,0,0,0,40498.0,41192.0,42274.0,1668.0,1750.0,2023.0,0
11762,150000.0,MALE,university,MARRIED,35,0,0,0,125063.0,118843.0,137751.0,10050.0,30000.0,5000.0,0
17391,360000.0,FEMALE,graduate school,MARRIED,42,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
26477,380000.0,FEMALE,high school,SINGLE,51,-1,-1,0,43715.0,60718.0,21814.0,60718.0,2200.0,48000.0,0
25691,50000.0,FEMALE,university,SINGLE,43,0,0,0,43051.0,43729.0,27008.0,1500.0,1500.0,1800.0,0
4910,30000.0,MALE,university,SINGLE,30,2,0,0,21326.0,20425.0,20135.0,1400.0,1700.0,1679.0,1
28204,300000.0,FEMALE,university,MARRIED,38,0,-1,0,1250.0,940.0,11240.0,940.0,10300.0,1200.0,0
12224,70000.0,FEMALE,high school,SINGLE,43,0,0,0,72770.0,69438.0,69776.0,4108.0,2500.0,928.0,1
385,80000.0,MALE,university,SINGLE,25,0,0,0,22619.0,31429.0,27923.0,10010.0,1209.0,579.0,0
16256,180000.0,FEMALE,university,SINGLE,27,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
27935,180000.0,FEMALE,graduate school,SINGLE,28,-1,-1,-1,2393.0,5428.0,5683.0,5461.0,5834.0,39000.0,0
11021,200000.0,FEMALE,high school,SINGLE,29,0,0,-2,98700.0,0.0,0.0,0.0,1000.0,0.0,0
18947,220000.0,FEMALE,university,SINGLE,30,1,2,0,5627.0,5391.0,6442.0,0.0,1300.0,1281.0,1
1584,50000.0,FEMALE,graduate school,SINGLE,70,2,2,0,49546.0,48480.0,48621.0,0.0,2200.0,700.0,0
18686,230000.0,FEMALE,university,SINGLE,28,0,0,0,33057.0,33698.0,36652.0,1500.0,4767.0,3000.0,0
23092,710000.0,FEMALE,Unknown,SINGLE,32,0,0,0,377249.0,382116.0,391305.0,11000.0,12000.0,8000.0,0
7320,500000.0,MALE,graduate school,MARRIED,43,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
25457,280000.0,FEMALE,university,MARRIED,27,0,0,0,280913.0,283222.0,273160.0,11052.0,9563.0,15017.0,0
7335,30000.0,FEMALE,high school,MARRIED,54,0,0,0,17708.0,18734.0,19442.0,1615.0,1323.0,1622.0,0
5845,180000.0,FEMALE,graduate school,SINGLE,27,0,0,2,99137.0,119635.0,115839.0,22500.0,121.0,10000.0,0
20826,80000.0,MALE,university,MARRIED,31,0,0,0,78356.0,70664.0,62223.0,2600.0,2036.0,1500.0,0
25585,30000.0,FEMALE,university,MARRIED,35,2,3,2,27223.0,26474.0,25344.0,0.0,2000.0,1000.0,1
1189,480000.0,FEMALE,university,MARRIED,38,0,0,0,90258.0,76099.0,56776.0,30000.0,1708.0,1292.0,0
26920,50000.0,MALE,high school,MARRIED,34,0,0,0,15750.0,16472.0,15530.0,1300.0,2410.0,0.0,1
5408,410000.0,MALE,graduate school,MARRIED,48,0,0,0,231152.0,238985.0,243779.0,12000.0,10000.0,7250.0,0
8510,170000.0,FEMALE,graduate school,SINGLE,31,1,-1,-1,0.0,843.0,0.0,843.0,0.0,0.0,0
10863,50000.0,MALE,university,SINGLE,42,1,-2,-2,-4.0,-4.0,0.0,0.0,4.0,700.0,0
11902,110000.0,MALE,graduate school,SINGLE,29,1,-2,-2,0.0,0.0,0.0,0.0,0.0,9150.0,0
24652,150000.0,MALE,graduate school,MARRIED,36,-2,-2,-2,2750.0,2424.0,27498.0,2424.0,27498.0,1213.0,0
4882,100000.0,FEMALE,graduate school,SINGLE,27,0,0,0,75296.0,76672.0,78343.0,3000.0,3400.0,3000.0,0
22528,120000.0,FEMALE,high school,SINGLE,47,-1,0,0,7301.0,4542.0,3390.0,2327.0,1083.0,500.0,0
394,140000.0,FEMALE,university,SINGLE,29,0,0,0,20110.0,17102.0,18862.0,3000.0,3000.0,3000.0,0
20875,160000.0,MALE,high school,SINGLE,38,0,0,0,138937.0,152723.0,138767.0,120000.0,10000.0,10000.0,0
20270,150000.0,FEMALE,university,MARRIED,52,0,0,2,85404.0,91457.0,89151.0,8400.0,0.0,3300.0,0
16390,90000.0,FEMALE,university,SINGLE,29,1,2,2,34954.0,34093.0,37539.0,0.0,4000.0,0.0,0
12297,420000.0,MALE,graduate school,MARRIED,32,0,0,0,45060.0,25056.0,24751.0,1407.0,1332.0,963.0,1
19707,80000.0,FEMALE,university,MARRIED,47,0,0,0,2795.0,3807.0,4595.0,1067.0,1121.0,1000.0,0
18983,300000.0,FEMALE,high school,SINGLE,33,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
25662,260000.0,FEMALE,university,MARRIED,35,-2,-2,-2,4539.0,10417.0,7364.0,10417.0,7364.0,8144.0,0
11820,340000.0,FEMALE,high school,MARRIED,40,0,0,0,183139.0,179156.0,170491.0,9000.0,9000.0,7000.0,0
16880,50000.0,MALE,university,MARRIED,45,0,0,0,50297.0,49944.0,48030.0,1939.0,1547.0,1464.0,0
14094,500000.0,FEMALE,graduate school,MARRIED,45,0,0,0,193083.0,210013.0,218508.0,21507.0,15020.0,20007.0,0
24847,120000.0,MALE,graduate school,SINGLE,30,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
20422,120000.0,MALE,university,SINGLE,26,-2,-2,-2,316.0,316.0,316.0,316.0,316.0,316.0,0
26465,50000.0,FEMALE,high school,SINGLE,51,0,0,0,46880.0,25577.0,26352.0,1500.0,1269.0,1284.0,0
17806,220000.0,MALE,university,SINGLE,30,-2,-2,-2,15872.0,19053.0,19303.0,20066.0,20063.0,20057.0,0
15626,50000.0,FEMALE,university,MARRIED,30,0,0,0,86750.0,42968.0,43444.0,4000.0,4013.0,5000.0,0
4429,500000.0,FEMALE,graduate school,SINGLE,41,-1,-1,2,10386.0,34000.0,28854.0,28854.0,0.0,70000.0,0
21987,500000.0,FEMALE,graduate school,SINGLE,29,-1,-1,-1,16090.0,36635.0,75434.0,37039.0,78079.0,1708.0,0
18355,130000.0,FEMALE,university,SINGLE,23,-1,-1,-2,69.0,0.0,0.0,0.0,0.0,0.0,0
12926,80000.0,FEMALE,university,MARRIED,45,0,0,0,79552.0,81392.0,80966.0,3130.0,3107.0,2847.0,0
6567,160000.0,FEMALE,university,MARRIED,32,0,0,0,30414.0,24158.0,10091.0,1200.0,1036.0,309.0,1
5560,110000.0,MALE,university,SINGLE,34,0,0,0,111576.0,102942.0,99241.0,4100.0,3680.0,2511.0,0
12251,340000.0,FEMALE,university,MARRIED,39,-2,-2,-2,93767.0,65758.0,353.0,65758.0,359.0,5674.0,0
25392,240000.0,FEMALE,graduate school,SINGLE,26,-2,-2,-2,0.0,0.0,343.0,0.0,343.0,315.0,0
7430,120000.0,MALE,high school,SINGLE,50,-1,-1,-1,390.0,0.0,780.0,0.0,780.0,0.0,1
22068,50000.0,FEMALE,graduate school,SINGLE,26,-1,-1,-1,651.0,651.0,1072.0,651.0,1072.0,1713.0,1
5071,180000.0,FEMALE,university,MARRIED,48,-1,-1,-1,11054.0,11272.0,26680.0,11272.0,26703.0,27988.0,0
12372,40000.0,FEMALE,university,MARRIED,28,1,2,2,27746.0,23209.0,22040.0,2000.0,0.0,2000.0,1
21682,20000.0,FEMALE,graduate school,SINGLE,24,0,0,0,19403.0,18989.0,18914.0,1300.0,1332.0,1301.0,0
22529,20000.0,FEMALE,high school,SINGLE,35,-2,-2,-2,0.0,1492.0,0.0,1492.0,0.0,0.0,0
3235,200000.0,FEMALE,university,MARRIED,33,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
22150,320000.0,FEMALE,graduate school,SINGLE,29,-2,-1,2,0.0,192.0,192.0,192.0,0.0,2518.0,0
12020,180000.0,MALE,graduate school,MARRIED,35,0,0,0,170128.0,172258.0,138807.0,7187.0,5000.0,4749.0,0
12701,260000.0,FEMALE,graduate school,SINGLE,33,0,0,0,248034.0,241535.0,174423.0,11381.0,7256.0,2312.0,0
16259,110000.0,FEMALE,university,MARRIED,33,0,0,0,105440.0,105852.0,111966.0,5300.0,11000.0,0.0,0
24533,360000.0,MALE,graduate school,MARRIED,47,-1,-1,-1,229.0,4240.0,2500.0,4261.0,2500.0,0.0,0
23781,160000.0,FEMALE,university,MARRIED,60,-2,-2,-2,16060.0,1605.0,4200.0,1605.0,4200.0,2461.0,0
22526,500000.0,FEMALE,university,MARRIED,33,-1,-1,-1,9511.0,1468.0,3766.0,1468.0,3766.0,580.0,0
6845,120000.0,FEMALE,graduate school,SINGLE,29,0,0,0,110488.0,107488.0,97021.0,4000.0,5000.0,3000.0,0
3275,70000.0,FEMALE,university,MARRIED,43,0,0,0,71037.0,71880.0,71927.0,3352.0,3400.0,2900.0,0
13373,360000.0,FEMALE,university,SINGLE,28,0,0,0,63352.0,58601.0,19567.0,6010.0,4000.0,0.0,0
13988,50000.0,FEMALE,high school,SINGLE,63,2,2,2,51432.0,50316.0,50866.0,0.0,3600.0,0.0,0
27537,250000.0,MALE,graduate school,MARRIED,51,3,2,2,2487.0,2487.0,2487.0,0.0,0.0,0.0,1
2843,110000.0,FEMALE,university,MARRIED,51,0,0,0,10141.0,11472.0,12973.0,1500.0,2000.0,0.0,0
25133,450000.0,MALE,graduate school,MARRIED,52,0,0,0,388009.0,393535.0,403891.0,15000.0,16701.0,20101.0,0
14602,30000.0,FEMALE,high school,MARRIED,29,-1,-1,-1,3489.0,14926.0,9937.0,14969.0,9942.0,10.0,0
11835,30000.0,FEMALE,high school,MARRIED,53,2,0,0,34775.0,35946.0,37685.0,1733.0,2452.0,1072.0,0
26487,30000.0,FEMALE,high school,MARRIED,55,1,2,0,30724.0,29278.0,30393.0,0.0,1600.0,1585.0,1
14782,180000.0,FEMALE,graduate school,SINGLE,26,0,0,0,51699.0,48469.0,49553.0,2200.0,2200.0,2000.0,0
10355,30000.0,MALE,university,SINGLE,25,3,2,2,18585.0,19301.0,19702.0,1300.0,1000.0,0.0,1
2432,130000.0,MALE,graduate school,SINGLE,27,1,2,2,60024.0,58104.0,54976.0,4000.0,0.0,1580.0,0
1222,30000.0,FEMALE,graduate school,SINGLE,24,-1,-1,-1,3019.0,1479.0,18860.0,1479.0,18881.0,0.0,0
13088,420000.0,FEMALE,graduate school,SINGLE,29,0,0,0,57707.0,133661.0,135987.0,86000.0,7000.0,4500.0,0
7638,140000.0,FEMALE,graduate school,SINGLE,27,0,0,0,135249.0,138577.0,141555.0,5500.0,5700.0,4200.0,0
7788,50000.0,MALE,high school,SINGLE,49,0,0,0,34461.0,35582.0,40610.0,2000.0,6000.0,2000.0,0
7362,150000.0,FEMALE,graduate school,SINGLE,30,0,0,0,150426.0,151052.0,143488.0,5520.0,5200.0,5100.0,0
17613,180000.0,FEMALE,university,MARRIED,32,1,2,2,146549.0,150151.0,142421.0,7641.0,3.0,6003.0,0
10406,310000.0,MALE,graduate school,SINGLE,29,2,0,0,45153.0,36123.0,26113.0,2904.0,1500.0,1000.0,1
9466,50000.0,FEMALE,university,MARRIED,34,0,0,2,11367.0,10982.0,10243.0,3000.0,1000.0,1000.0,0
1179,50000.0,MALE,university,SINGLE,38,0,0,0,50958.0,50889.0,49697.0,2042.0,1150.0,329.0,0
17551,200000.0,FEMALE,graduate school,SINGLE,40,2,2,0,185696.0,181236.0,185410.0,0.0,8600.0,8300.0,1
5958,100000.0,FEMALE,university,SINGLE,25,0,0,0,98349.0,97473.0,91096.0,3600.0,3000.0,2700.0,0
4924,50000.0,FEMALE,graduate school,SINGLE,29,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
3792,120000.0,MALE,graduate school,SINGLE,28,-1,0,0,8922.0,43070.0,47023.0,35000.0,5000.0,8000.0,1
11574,20000.0,FEMALE,graduate school,SINGLE,24,0,0,2,3634.0,6568.0,7307.0,3000.0,1000.0,1000.0,0
12966,80000.0,FEMALE,graduate school,SINGLE,33,0,0,0,60156.0,60309.0,30640.0,5027.0,3000.0,3000.0,0
17892,100000.0,MALE,university,SINGLE,29,2,0,0,43531.0,45103.0,45779.0,2600.0,2200.0,2200.0,1
13051,20000.0,MALE,university,MARRIED,43,2,0,0,18908.0,19232.0,20087.0,1700.0,1530.0,700.0,1
2512,420000.0,FEMALE,graduate school,MARRIED,37,-1,-1,-1,38386.0,316.0,9894.0,316.0,9894.0,13811.0,1
11286,50000.0,MALE,high school,SINGLE,26,2,2,2,22578.0,23720.0,23046.0,1800.0,0.0,950.0,0
6058,230000.0,MALE,graduate school,MARRIED,44,-1,-1,-1,815.0,815.0,815.0,815.0,815.0,1630.0,0
24504,550000.0,MALE,graduate school,MARRIED,44,-2,-2,-2,21788.0,0.0,1091.0,0.0,1091.0,2309.0,0
13058,200000.0,FEMALE,graduate school,SINGLE,29,-1,-1,0,2704.0,4959.0,5800.0,4959.0,1000.0,200.0,0
4351,170000.0,FEMALE,graduate school,SINGLE,34,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,1
25006,220000.0,MALE,graduate school,MARRIED,40,-1,2,-1,1208.0,534.0,212.0,0.0,538.0,3089.0,0
17934,470000.0,MALE,graduate school,SINGLE,34,0,0,0,57566.0,55340.0,43455.0,5344.0,3457.0,1520.0,0
10088,150000.0,MALE,graduate school,SINGLE,31,0,0,0,110921.0,64600.0,58158.0,3000.0,1500.0,1000.0,0
19222,330000.0,FEMALE,Unknown,MARRIED,36,0,-1,-1,18768.0,3736.0,119340.0,3744.0,119356.0,20062.0,0
27300,250000.0,MALE,graduate school,SINGLE,32,-1,-1,-1,55741.0,74048.0,29381.0,74081.0,29403.0,56692.0,0
2956,250000.0,FEMALE,graduate school,SINGLE,37,0,0,-1,43971.0,32009.0,13346.0,1007.0,13346.0,9163.0,0
14256,200000.0,FEMALE,university,SINGLE,34,0,0,0,30833.0,34322.0,36725.0,4000.0,3000.0,3000.0,0
19148,200000.0,FEMALE,high school,SINGLE,29,-1,-1,-1,5555.0,7485.0,12555.0,7485.0,12625.0,882.0,0
1023,210000.0,FEMALE,high school,MARRIED,37,-2,-2,-2,138398.0,109115.0,101912.0,5000.0,5000.0,2500.0,0
26323,360000.0,FEMALE,graduate school,SINGLE,36,0,0,0,308711.0,305594.0,306176.0,11000.0,13000.0,11019.0,0
